-0.0254152,0.0882957,0.00471698,-0.0338028,0.00874636,0.00481696,-0.0220518,-0.0994118,0.053342,-0.0427863,-0.00194342,-0.0134141,
-0.0114613,0.0415459,0.0584416,-0.0192813,0.00983021,-0.0336283,-0.00732601,-0.0682657,0.0326733,-0.021093,-0.00979432,0.00890208,
-0.0599308,0.0241112,-0.0103751,-0.0883065,0.00574967,0.0633245,-0.0624483,-0.146449,0.170026,-0.0587456,0.00281558,0.00701919,
-0.0181543,0.0660357,-0.00557506,-0.0475498,0.0379333,-0.0063012,-0.00908899,-0.0784983,0.0467593,-0.0258735,0.0227015,-0.027525,
-0.016031,0.0477528,-0.00160858,-0.0118153,0.0445652,0.0202914,0.00407955,-0.118334,0.107143,-0.0244537,0.00533333,-0.0122016,
-0.00048176,-0.00878866,0.0108323,-0.0543592,0.00350683,-0.0586205,-0.0703368,-0.126101,0.0268372,-0.0831319,0.00271125,-0.0159247,
-0.0133333,-0.0173745,0.0117878,-0.0334951,-0.00200904,-0.0417715,-0.0341387,-0.0772159,0.100177,0.0208891,-0.00524659,0.00421941,
-0.0103421,0.073955,0.0198353,-0.0550459,0.00893204,0.0635104,-0.0351068,-0.0832708,0.0339607,-0.00831025,0.00438947,-0.0147,
-0.00382409,0.0412668,0.0221198,-0.0351668,0.0504673,-0.0258007,-0.0100457,-0.0627306,0.0285433,0.00478469,0.00380952,0.0132827,
0.00962155,0.021601,0.00621891,-0.0710754,0.0106454,0.0217248,-0.0103093,-0.0885417,0.0507143,-0.00883753,-0.00823045,0,
-0.100344,-0.0305212,0.00642412,-0.0830194,0.171314,-0.0398283,-0.0136218,-0.0966818,0.0333657,-0.0329565,-0.0027777,-0.0285896,
-0.00889548,0.0314136,0.0261059,-0.0328622,-0.0299598,0.0256121,-0.0124862,-0.105615,0.0112266,-0.0402961,-0.0235647,-0.00745941,
0.00416667,0.0726141,0.0386847,-0.055121,0.0173433,0.00503681,0.00925212,-0.0943468,0.0628427,-0.0253968,0.00977199,-0.0145161,
-0.0296332,0.0620776,0.0226255,-0.0424061,0.0202166,0.00802076,0.00631875,-0.0793023,0.0626421,-0.00522938,-0.00692951,0.0161213,
-0.0220183,0.0365854,-0.0108597,-0.0301921,-0.0603774,-0.00903615,0.0182371,-0.078607,0.0464363,-0.00877193,-0.0208225,-0.0345561,
-0.0234114,0.0509893,-0.0025344,-0.0428312,0.060675,-0.0586343,-0.0144322,-0.0820809,0.0503778,-0.0179856,-0.001221,0.0142624,
-0.00184502,0.0508318,0.0167106,-0.0294118,0.0588235,0.0016835,0.000840336,-0.100756,0.085901,-0.00515907,-0.00691443,0.0139252,
-0.0101896,0.0380326,0.00909091,-0.015015,0.00609756,0.0278237,-0.00830876,-0.0786486,0.0448812,-0.0148793,0.0267883,-0.0352484,
-0.00725953,0.000914077,-0.0246575,-0.0290262,0.0491803,0.0110294,-0.0290909,-0.0775281,0.0586683,-0.0316395,-0.0241584,0.000202922,
0.00803213,0.00332005,0.0112508,-0.0183246,0.0613333,-0.00251256,0.00629723,-0.0650814,0.0635877,-0.0415356,0.00393959,-0.00523218,
-0.0688455,-0.00566123,-0.0124118,-0.109189,0.00828372,0.0377407,-0.065809,-0.125794,0.122387,-0.0854251,0.0578427,-0.0306877,
0.00985222,0.0593496,0.0130468,-0.0287879,0.0140406,0.0269231,-0.00973783,-0.0794251,0.0287592,-0.0231629,-0.00981194,0.0214699,
0.000491159,0.0711831,0.00458295,-0.0474453,0.0210728,0.0736398,-0.0559196,-0.147617,0.0868621,-0.0734266,0.0215633,0.0158311,
-0.00498132,0.048811,0.0107399,-0.0283353,0.0255164,0.035545,0.00343249,-0.0883694,0.025641,-0.0213415,0.00186916,0.0130597,
0.0207254,0.0647208,0.0256257,-0.0278908,-0.00298864,0.0203837,0.0135135,-0.0684058,0.0472931,0.0475342,-0.00283607,-0.00511945,
-0.00569569,0.0229133,0.004,-0.0749004,0.0241171,0.00252313,-0.0251678,-0.0757315,0.0549348,-0.00794351,0.0044484,0.00088574,
-0.0327662,0.0508143,-0.00743955,-0.0530918,0.0560686,0.00374766,-0.0715619,-0.101206,0.0521999,-0.0361446,0.0102941,-0.00946143,
0.00721732,0.0238853,0.0311042,-0.0377074,0.0172414,0.00154083,0,-0.0930769,0.0483461,-0.0226537,-0.00827815,-0.0066778,
0.00546448,0.0486111,0.00316729,-0.0384615,0.0423881,0.0091638,-0.00425653,-0.118837,0.0737387,0.00180723,0.0282622,0.0251462,
0.0218718,0.0024888,-0.0148957,-0.0357863,0.0611605,0.0374384,0.00712251,-0.0726073,0.0691408,-0.0137898,0.0125362,-0.00714286,
-0.0458229,0.0388762,0.00628931,-0.05125,0.0332675,-0.00286898,-0.0409207,-0.125333,0.0815549,-0.0250176,0.0390314,0,
0.00199402,0.041791,0.00764088,-0.0398104,0.0227048,0.00965251,-0.0162524,-0.0814383,0.0150233,-0.0179279,-0.0176183,0.00496975,
-0.0125071,0.0218768,0.0197183,-0.0104972,0.027359,0.00815217,0,-0.0991914,0.0406942,-0.0040253,0.0034642,0.00460299,
-0.0260247,0.018702,-0.0206564,-0.0810171,0.0491803,0.027084,-0.0507099,-0.0911695,0.0599538,-0.0269878,-0.0106353,-0.031493,
-0.034188,0.0481809,0.00562852,-0.0289179,-0.00864553,0.0184109,0.000951475,-0.0690114,0.0526853,-0.0232784,0.00496524,0.0148221,
-0.0404814,0,0.0349677,-0.0451708,0.0130769,0.00379651,-0.0416036,-0.0848461,0.0465718,-0.0300783,-0.0246389,0.0087108,
-0.0529444,0.0136908,-0.0140687,-0.00399543,0.0148997,0.00169396,0.0124014,-0.0734967,0.0276442,-0.00350877,0.00469484,0.0397196,
0.0470016,-0.00696594,0,-0.0530008,0.0395062,0.0356295,-0.00152905,-0.0964778,0.0838983,-0.00860047,0.035489,-0.00761615,
0.00525624,-0.00348584,0.0188019,-0.0324034,0.0166334,-0.00152705,-0.0216299,-0.0911121,0.0599509,-0.0414928,0.0169287,-0.00285375,
-0.043264,0.0188895,0.0325843,-0.0130577,0.00220507,0.00660066,-0.0398907,-0.0677291,0.0286935,-0.0041543,-0.0595948,0.0095057,
-0.0279545,-0.0240823,-0.0855295,-0.00602568,-0.00210859,0.038299,0.0132282,0.0414261,-0.0455641,-0.0588532,-0.0271068,0.0537931,
0.0202775,0.00366109,-0.00521105,-0.0424306,0.0612691,0.0402062,0.0158573,-0.0931707,0.0828402,-0.0158967,0.0131247,0.00498256,
-0.0510638,-0.00298954,-0.0389805,-0.106084,-0.008726,0.0457746,-0.0345118,-0.070619,0.142589,-0.00328407,-0.023888,-0.0455696,
0,0.0437376,-0.02,-0.0437318,0.0264228,-0.00792079,0.00199601,-0.0796813,0.0517316,-0.00185223,-0.00927835,0.00582726,
-0.0338179,-0.00368437,-0.0493066,-0.0437601,0.0722034,0.0158078,-0.0666044,-0.0736912,0.050036,-0.0761056,0.0189239,-0.00837582,
0.00645161,0.0608974,0.00453172,-0.037594,0.034375,0.0347432,-0.00291971,-0.0980966,0.0194805,-0.0262739,-0.00163532,-0.004095,
-0.0473301,0.0144374,0.00795312,-0.0211794,0.154434,-0.00404263,-0.0177122,-0.0897821,0.0466364,-0.0350946,0.0106253,-0.0161747,
0.00749064,0.0299876,0.0368142,0.016013,0.194609,-0.0344168,0.00594059,-0.0255906,0.0383838,-0.020428,0.0119166,-0.20844,
-0.0197926,0.0326923,0.000465549,0.00372266,0.0213259,-0.00363141,-0.00501139,-0.0663919,0.0186366,-0.00625903,0.00193798,0.0183752,
-0.00382932,0.0576606,0.0212876,-0.0315201,0.0194226,0.0133883,-0.0193089,-0.109845,0.0657742,-0.0600765,0.00987798,0.0103567,
-0.00092081,0.0396313,0.00886525,-0.0465729,0.105069,-0.0166806,-0.00424088,-0.0749574,0.0662983,-0.0146805,0.0035057,0.00436681,
-0.00938967,0.0246446,0.0425532,-0.0337178,0.0376492,-0.0610619,-0.00141376,-0.0906088,0.0627919,-0.0307617,0.0216625,0.00493097,
-0.0480072,0.00285442,0.0132827,-0.122191,0.0293333,0.00414508,-0.0175439,-0.072479,0.0707814,0.0375463,0.0122324,-0.0287009,
0.024751,-0.0129602,-0.0185019,-0.013682,0.0299014,0.0571685,-0.0215176,-0.0914352,0.0738854,0.00237248,0.0340237,-0.0217454,
-0.000965873,0.0625201,0.0181984,-0.0199583,-0.0106383,0.0387097,0.0079858,-0.0933099,0.0453074,-0.0210526,-0.00442758,0.00540025,
-0.00409417,0.00787941,0.0441876,-0.0380859,-0.00270728,0.0169664,0.001001,-0.101,0.0938079,0.00237288,0.0294217,0.0272668,
-0.00356506,0.0143113,0.000881834,-0.0352423,0.0155251,0.0116906,-0.00888889,-0.0457399,0.012218,-0.0111421,0.0206573,-0.0101196,
0.0262859,0.0234848,-0.00169169,-0.00548321,0.00937929,-0.00896666,0.0102702,-0.0316821,0.277499,0.0187275,-0.00587021,0.049075,
