0.000215592,0.000128792,0.000211809,0.00019669,7.1992e-05,0.000118503,0.000152323,0.000145147,0.00145815,0.00029729,0.000136871,0.000359496,0.000143052,0.000549747,0.000413969,0.000821919,0.000382931,0.000596075,0.000466251,0.00475645,0.000922146,0.00117516,0.000308844,0.000392484,0.000263242,0.000320292,0.000306387,9.99131e-05,0.000221848,0.000190786,0.000186006,0.000637256,0.000393825,0.000364886,0.00021817,0.000267399,0.000189945,0.000232411,0.000278632,0.000671205,0.000144346,0.000141104,0.000309279,0.000252166,0.000235649,0.000629028,0.000228336,0.000352228,0.000825086,
0.000498919,0.000167419,0.000174824,0.000372125,9.56214e-05,0.000261177,0.000158208,0.000158305,0.00257264,0.000439892,0.000172587,0.000593193,0.000262159,0.00102942,0.000685028,0.00118447,0.000564528,0.00232664,0.00116672,0.00932595,0.00439099,0.00215787,0.000681653,0.000686989,0.000604234,0.000577987,0.000577313,0.000137919,0.000299601,0.000382161,0.000285197,0.00145372,0.0010178,0.000892601,0.000343005,0.000602909,0.000319332,0.000420974,0.000592896,0.00142435,0.000261959,0.000297118,0.000791725,0.000419898,0.000463167,0.000648936,0.000632735,0.000649261,0.000969104,
0.000945845,0.000504395,0.000326212,0.000122162,0.000188685,0.000546658,0.000248656,0.00031645,0.00152886,0.000690809,0.00026551,0.000904547,0.000432951,0.00172667,0.0010946,0.00176105,0.000821955,0.00144713,0.0021912,0.0110302,0.0104348,0.00362969,0.00144523,0.00116615,0.00107101,0.000922548,0.00105329,0.000266746,0.000476255,0.00049087,0.000485584,0.00367339,0.000820621,0.0015577,0.000563018,0.00104387,0.000572795,0.00079344,0.000834624,0.00204319,0.000491595,0.000661492,0.00163857,0.000946325,0.000833853,0.000834396,0.00145722,0.00107366,0.00133044,
0.00144865,0.00108026,0.000603467,0.000184064,0.000427123,0.000979559,0.00037426,0.000566248,0.00223592,0.00104916,0.000415838,0.00129293,0.000655736,0.00264105,0.00163973,0.00181536,0.00165511,0.00299442,0.00388461,0.0159877,0.0174286,0.00559197,0.00265656,0.00171866,0.00173559,0.00151039,0.00174436,0.000467972,0.000734402,0.000843614,0.000691925,0.00602372,0.0013598,0.00244604,0.00086672,0.00182885,0.000925042,0.0011674,0.00128307,0.00323109,0.000933561,0.000854655,0.00351242,0.00171392,0.00120975,0.0011831,0.00270668,0.00162539,0.00263066,
0.00223495,0.00154576,0.00100826,0.000276082,0.000768026,0.00176093,0.000716697,0.000908733,0.00310158,0.00151403,0.000623212,0.00175592,0.000930058,0.00376885,0.00230897,0.00250502,0.00283481,0.00809927,0.00457172,0.022779,0.0279276,0.00849071,0.00428152,0.00300726,0.00257062,0.00215833,0.00259375,0.000741813,0.00173619,0.00135812,0.00107934,0.00903864,0.00203571,0.0035563,0.000886907,0.00210128,0.00137361,0.00196072,0.00183943,0.00471884,0.00143065,0.00143368,0.00534943,0.0023829,0.00180303,0.0016464,0.00527751,0.00149622,0.00382959,
0.00401996,0.00216199,0.00154103,0.00029241,0.00121757,0.00258871,0.0009952,0.00134348,0.00412755,0.00195188,0.00137984,0.00230907,0.00126181,0.00513164,0.0031413,0.00334131,0.00455415,0.0120465,0.00927248,0.0309233,0.040945,0.0104601,0.00849028,0.0042441,0.0035831,0.00294636,0.00362739,0.00102308,0.00243378,0.00196907,0.00156979,0.0127785,0.00230996,0.00489392,0.00119138,0.00292989,0.00191703,0.00272756,0.0024984,0.00650529,0.00204461,0.00217057,0.00758965,0.00346452,0.00252477,0.00214252,0.00776819,0.00202732,0.00529165,
0.00550337,0.0031405,0.00216694,0.000417816,0.00177412,0.00381819,0.00132392,0.00187659,0.00453906,0.00264642,0.00191996,0.00271327,0.00164019,0.00669572,0.00288094,0.0049356,0.00646807,0.0167994,0.0121072,0.0404095,0.0560341,0.0137799,0.012836,0.00544227,0.00539945,0.00387408,0.0057916,0.0014007,0.0037739,0.00317437,0.00288215,0.0163952,0.00312579,0.0064435,0.00155256,0.00390047,0.00248213,0.00363084,0.0032855,0.00792138,0.00277647,0.00305386,0.0102352,0.00474755,0.00337545,0.00276089,0.0107532,0.0026463,0.00882919,
0.00722747,0.00538922,0.00295853,0.00117801,0.00216654,0.00509088,0.00170267,0.00309168,0.00575918,0.00345542,0.00256079,0.0034145,0.00264256,0.00847983,0.00350001,0.00546192,0.00873463,0.0222184,0.0153937,0.0512798,0.0738928,0.0173192,0.0169672,0.00704741,0.00695136,0.00385689,0.00746392,0.00184089,0.00489552,0.00415995,0.00381801,0.0210316,0.00407012,0.0068694,0.00197053,0.0050144,0.00319788,0.00582153,0.0045229,0.0101793,0.00396355,0.00411817,0.0132808,0.00358567,0.00339041,0.00347691,0.0142264,0.00399244,0.0114903,
0.00935487,0.00705577,0.00322223,0.00154232,0.00286953,0.00655438,0.00247166,0.00402465,0.00713693,0.0043793,0.00330236,0.00420383,0.00331409,0.00979541,0.00419107,0.00762753,0.0113542,0.0283799,0.0226444,0.0634938,0.0942419,0.0216224,0.0222623,0.00883322,0.00921451,0.00451249,0.00935858,0.00276446,0.00617456,0.00528137,0.00489101,0.0262029,0.00514339,0.00853632,0.00274402,0.00725497,0.00377177,0.0072785,0.00563649,0.0127289,0.00494812,0.00510842,0.0137176,0.00455846,0.004269,0.00429883,0.0215249,0.00496813,0.0145123,
0.0115841,0.00894797,0.00410525,0.00195974,0.00367375,0.00820932,0.00303595,0.00508639,0.00867235,0.00541797,0.00548665,0.00605811,0.00406437,0.0118641,0.00495741,0.00922504,0.0193066,0.0353063,0.0274146,0.0630026,0.119311,0.0264263,0.0277006,0.0113944,0.011284,0.00572087,0.0124825,0.00430983,0.00765836,0.00653857,0.00610113,0.0316742,0.00945922,0.010389,0.00332288,0.00892605,0.00461887,0.0088984,0.00686918,0.01557,0.00604492,0.00640999,0.0167909,0.00565147,0.0052519,0.00522666,0.0268805,0.00605488,0.0144057,
0.0140538,0.0111828,0.00510048,0.00243028,0.0045795,0.0100562,0.00366052,0.00627654,0.0103653,0.00798181,0.00671367,0.00720163,0.00604631,0.0141327,0.0058012,0.0109901,0.023705,0.0718297,0.0502604,0.0751884,0.145281,0.0317309,0.0336436,0.0136776,0.0146829,0.00679563,0.0150317,0.00562385,0.00924857,0.00892194,0.00776079,0.0404989,0.0114861,0.0124276,0.0039645,0.0107739,0.0055966,0.0106812,0.0074072,0.0187341,0.00839339,0.00786234,0.0201791,0.00686466,0.0063391,0.00648271,0.0328343,0.00736081,0.0174736,
0.016764,0.0135365,0.00620793,0.00408427,0.00558701,0.0104469,0.00434539,0.00936349,0.0122153,0.00945913,0.0080699,0.00844577,0.00713328,0.0166015,0.0067239,0.0129228,0.0285602,0.0856586,0.059136,0.0885227,0.173824,0.0369884,0.0402381,0.019146,0.0182782,0.00796583,0.0178229,0.00668705,0.0109955,0.0106098,0.00930954,0.0462813,0.0129681,0.0153686,0.00467299,0.0127985,0.00661009,0.0137869,0.00875683,0.022158,0.00990726,0.00946548,0.0238821,0.00819801,0.00753059,0.00767891,0.0393865,0.00869819,0.020843,
